stream_crossing_id,user_barrier_status,watershed_group_code,reviewer_name,review_date,notes
50168,PASSABLE,ELKR,CWF,2021-01-01,based on assessment comments (and imagery review where required)
50169,PASSABLE,ELKR,CWF,2021-01-01,based on assessment comments (and imagery review where required)
50170,PASSABLE,ELKR,CWF,2021-01-01,based on assessment comments (and imagery review where required)
50171,PASSABLE,ELKR,CWF,2021-01-01,based on assessment comments (and imagery review where required)
50172,PASSABLE,ELKR,CWF,2021-01-01,based on assessment comments (and imagery review where required)
50173,POTENTIAL,ELKR,CWF,2021-01-01,NJO - Flag for review - based on assessment comments (and imagery review where required)
50175,BARRIER,ELKR,CWF,2021-01-01,NJO - Flag for review - based on assessment comments (and imagery review where required)
50176,PASSABLE,ELKR,CWF,2021-01-01,based on assessment comments (and imagery review where required)
50177,BARRIER,ELKR,CWF,2021-01-01,based on assessment comments (and imagery review where required)
50178,PASSABLE,ELKR,CWF,2021-01-01,based on assessment comments (and imagery review where required)
50180,PASSABLE,ELKR,CWF,2021-01-01,based on assessment comments (and imagery review where required)
50181,BARRIER,ELKR,CWF,2021-01-01,based on assessment comments (and imagery review where required)
50182,PASSABLE,ELKR,CWF,2021-01-01,NJO - based on assessment comments (and imagery review where required)
50183,PASSABLE,ELKR,AI,2021-01-01,Ford.  Confirmed by field assessment (Irvine Elk report 2021)
50184,PASSABLE,ELKR,AI,2021-01-01,Ford.  Confirmed by field assessment (Irvine Elk report 2021)
50187,BARRIER,ELKR,CWF,2021-01-01,based on assessment comments (and imagery review where required)
50188,PASSABLE,ELKR,CWF,2021-01-01,based on assessment comments (and imagery review where required)
50189,BARRIER,ELKR,CWF,2021-01-01,based on assessment comments (and imagery review where required)
50190,BARRIER,ELKR,CWF,2021-01-01,based on assessment comments (and imagery review where required)
50192,PASSABLE,ELKR,CWF,2021-01-01,based on assessment comments (and imagery review where required)
50194,BARRIER,ELKR,CWF,2021-01-01,based on assessment comments (and imagery review where required)
50195,BARRIER,ELKR,CWF,2021-01-01,based on assessment comments (and imagery review where required)
50196,BARRIER,ELKR,CWF,2021-01-01,based on assessment comments (and imagery review where required)
50197,PASSABLE,ELKR,CWF,2021-01-01,based on assessment comments (and imagery review where required)
50201,PASSABLE,ELKR,CWF,2021-01-01,NJO - based on assessment comments (and imagery review where required)
50202,BARRIER,ELKR,CWF,2021-01-01,based on assessment comments (and imagery review where required)
50203,PASSABLE,ELKR,CWF,2021-01-01,NJO - based on assessment comments (and imagery review where required)
50204,PASSABLE,ELKR,CWF,2021-01-01,NJO - based on assessment comments (and imagery review where required)
50205,PASSABLE,ELKR,CWF,2021-01-01,NJO - based on assessment comments (and imagery review where required)
50206,PASSABLE,ELKR,CWF,2021-01-01,based on assessment comments (and imagery review where required)
50207,BARRIER,ELKR,CWF,2021-01-01,based on assessment comments (and imagery review where required)
50209,BARRIER,ELKR,CWF,2021-01-01,based on assessment comments (and imagery review where required)
50210,PASSABLE,ELKR,CWF,2021-01-01,based on assessment comments (and imagery review where required)
50211,POTENTIAL,ELKR,CWF,2021-01-01,based on assessment comments (and imagery review where required)
50213,BARRIER,ELKR,CWF,2021-01-01,based on assessment comments (and imagery review where required)
50214,BARRIER,ELKR,CWF,2021-01-01,based on assessment comments (and imagery review where required)
50215,BARRIER,ELKR,CWF,2021-01-01,based on assessment comments (and imagery review where required)
50217,BARRIER,ELKR,CWF,2021-01-01,based on assessment comments (and imagery review where required)
50218,BARRIER,ELKR,CWF,2021-01-01,based on assessment comments (and imagery review where required)
50219,BARRIER,ELKR,CWF,2021-01-01,based on assessment comments (and imagery review where required)
50220,PASSABLE,ELKR,CWF,2021-01-01,based on assessment comments (and imagery review where required)
50221,PASSABLE,ELKR,CWF,2021-01-01,based on assessment comments (and imagery review where required)
50222,PASSABLE,ELKR,CWF,2021-01-01,based on assessment comments (and imagery review where required)
50223,PASSABLE,ELKR,CWF,2021-01-01,NJO - based on assessment comments (and imagery review where required)
50224,PASSABLE,ELKR,CWF,2021-01-01,NJO - based on assessment comments (and imagery review where required)
50225,BARRIER,ELKR,CWF,2021-01-01,based on assessment comments (and imagery review where required)
50226,BARRIER,ELKR,CWF,2021-01-01,based on assessment comments (and imagery review where required)
50228,BARRIER,ELKR,CWF,2021-01-01,based on assessment comments (and imagery review where required)
50229,PASSABLE,ELKR,CWF,2021-01-01,based on assessment comments (and imagery review where required)
50230,BARRIER,ELKR,CWF,2021-01-01,based on assessment comments (and imagery review where required)
50231,PASSABLE,ELKR,CWF,2021-01-01,based on assessment comments (and imagery review where required)
50232,PASSABLE,ELKR,CWF,2021-01-01,based on assessment comments (and imagery review where required)
50233,PASSABLE,ELKR,CWF,2021-01-01,NJO - based on assessment comments (and imagery review where required)
50234,BARRIER,ELKR,CWF,2021-01-01,based on assessment comments (and imagery review where required)
50235,BARRIER,ELKR,CWF,2021-01-01,based on assessment comments (and imagery review where required)
50236,BARRIER,ELKR,CWF,2021-01-01,based on assessment comments (and imagery review where required)
50237,PASSABLE,ELKR,CWF,2021-01-01,based on assessment comments (and imagery review where required)
50239,PASSABLE,ELKR,CWF,2021-01-01,based on assessment comments (and imagery review where required)
50240,BARRIER,ELKR,CWF,2021-01-01,based on assessment comments (and imagery review where required)
50241,PASSABLE,ELKR,CWF,2021-01-01,NJO - based on assessment comments (and imagery review where required)
50243,BARRIER,ELKR,CWF,2021-01-01,based on assessment comments (and imagery review where required)
50244,BARRIER,ELKR,CWF,2021-01-01,based on assessment comments (and imagery review where required)
50246,BARRIER,ELKR,CWF,2021-01-01,based on assessment comments (and imagery review where required)
50247,PASSABLE,ELKR,CWF,2021-01-01,NJO - based on assessment comments (and imagery review where required)
50248,PASSABLE,ELKR,CWF,2021-01-01,NJO - based on assessment comments (and imagery review where required)
50249,BARRIER,ELKR,CWF,2021-01-01,based on assessment comments (and imagery review where required)
50250,BARRIER,ELKR,CWF,2021-01-01,based on assessment comments (and imagery review where required)
50252,BARRIER,ELKR,CWF,2021-01-01,based on assessment comments (and imagery review where required)
50253,PASSABLE,ELKR,CWF,2021-01-01,based on assessment comments (and imagery review where required)
50255,POTENTIAL,ELKR,CWF,2021-01-01,based on assessment comments (and imagery review where required)
50256,PASSABLE,ELKR,CWF,2021-01-01,based on assessment comments (and imagery review where required)
50257,PASSABLE,ELKR,CWF,2021-01-01,based on assessment comments (and imagery review where required)
50258,PASSABLE,ELKR,CWF,2021-01-01,based on assessment comments (and imagery review where required)
50260,BARRIER,ELKR,CWF,2021-01-01,based on assessment comments (and imagery review where required)
50261,BARRIER,ELKR,CWF,2021-01-01,based on assessment comments (and imagery review where required)
50263,PASSABLE,ELKR,MC,2024-03-27,Ford crossing based on assessment
50264,PASSABLE,ELKR,CWF,2021-01-01,NJO - based on assessment comments (and imagery review where required)
50265,POTENTIAL,ELKR,CWF,2021-01-01,based on assessment comments (and imagery review where required)
50266,POTENTIAL,ELKR,CWF,2021-01-01,based on assessment comments (and imagery review where required)
50268,BARRIER,ELKR,CWF,2021-01-01,based on assessment comments (and imagery review where required)
50269,BARRIER,ELKR,CWF,2021-01-01,based on assessment comments (and imagery review where required)
50270,BARRIER,ELKR,CWF,2021-01-01,based on assessment comments (and imagery review where required)
50271,PASSABLE,ELKR,CWF,2021-01-01,based on assessment comments (and imagery review where required)
50272,BARRIER,ELKR,CWF,2021-01-01,based on assessment comments (and imagery review where required)
50273,BARRIER,ELKR,CWF,2021-01-01,based on assessment comments (and imagery review where required)
50274,BARRIER,ELKR,CWF,2021-01-01,based on assessment comments (and imagery review where required)
50276,POTENTIAL,ELKR,CWF,2021-01-01,based on assessment comments (and imagery review where required)
50277,BARRIER,ELKR,CWF,2021-01-01,based on assessment comments (and imagery review where required)
51129,PASSABLE,ELKR,CWF,2021-01-01,based on assessment comments (and imagery review where required)
51146,BARRIER,ELKR,CWF,2021-01-01,based on assessment comments (and imagery review where required)
51223,BARRIER,ELKR,CWF,2021-01-01,based on assessment comments (and imagery review where required)
51224,BARRIER,ELKR,CWF,2021-01-01,based on assessment comments (and imagery review where required)
51243,PASSABLE,ELKR,CWF,2021-01-01,NJO - based on assessment comments (and imagery review where required)
51255,BARRIER,ELKR,CWF,2021-01-01,based on assessment comments (and imagery review where required)
60427,PASSABLE,ELKR,CWF,2021-01-01,based on assessment comments (and imagery review where required)
61220,PASSABLE,ELKR,CWF,2021-01-01,based on assessment comments (and imagery review where required)
61238,PASSABLE,ELKR,CWF,2021-01-01,based on assessment comments (and imagery review where required)
61239,PASSABLE,ELKR,CWF,2021-01-01,based on assessment comments (and imagery review where required)
61240,PASSABLE,ELKR,CWF,2021-01-01,based on assessment comments (and imagery review where required)
61487,BARRIER,ELKR,CWF,2021-01-01,based on assessment comments (and imagery review where required)
61491,PASSABLE,ELKR,CWF,2021-01-01,based on assessment comments (and imagery review where required)
61492,PASSABLE,ELKR,CWF,2021-01-01,based on assessment comments (and imagery review where required)
61493,PASSABLE,ELKR,CWF,2021-01-01,based on assessment comments (and imagery review where required)
61494,PASSABLE,ELKR,CWF,2021-01-01,based on assessment comments (and imagery review where required)
61495,PASSABLE,ELKR,CWF,2021-01-01,based on assessment comments (and imagery review where required)
61496,PASSABLE,ELKR,CWF,2021-01-01,based on assessment comments (and imagery review where required)
61497,PASSABLE,ELKR,CWF,2021-01-01,based on assessment comments (and imagery review where required)
61498,PASSABLE,ELKR,CWF,2021-01-01,based on assessment comments (and imagery review where required)
61500,PASSABLE,ELKR,CWF,2021-01-01,based on assessment comments (and imagery review where required)
61503,PASSABLE,ELKR,CWF,2021-01-01,based on assessment comments (and imagery review where required)
61504,PASSABLE,ELKR,MC,2025-03-24,2025 Trib review
61513,PASSABLE,ELKR,CWF,2021-01-01,based on assessment comments (and imagery review where required)
61519,PASSABLE,ELKR,CWF,2021-01-01,based on assessment comments (and imagery review where required)
61527,PASSABLE,ELKR,CWF,2021-01-01,based on assessment comments (and imagery review where required)
61531,PASSABLE,ELKR,CWF,2021-01-01,based on assessment comments (and imagery review where required)
61609,PASSABLE,ELKR,CWF,2021-01-01,based on assessment comments (and imagery review where required)
61613,PASSABLE,ELKR,CWF,2021-01-01,based on assessment comments (and imagery review where required)
61616,PASSABLE,ELKR,CWF,2021-01-01,based on assessment comments (and imagery review where required)
61623,PASSABLE,ELKR,CWF,2021-01-01,based on assessment comments (and imagery review where required)
61627,PASSABLE,ELKR,CWF,2021-01-01,based on assessment comments (and imagery review where required)
61628,PASSABLE,ELKR,CWF,2021-01-01,based on assessment comments (and imagery review where required)
61631,PASSABLE,ELKR,CWF,2021-01-01,based on assessment comments (and imagery review where required)
61632,PASSABLE,ELKR,CWF,2021-01-01,based on assessment comments (and imagery review where required)
61635,PASSABLE,ELKR,CWF,2021-01-01,based on assessment comments (and imagery review where required)
61636,PASSABLE,ELKR,CWF,2021-01-01,NJO - Flag for review - based on assessment comments (and imagery review where required)
62123,PASSABLE,ELKR,CWF,2021-01-01,based on assessment comments (and imagery review where required)
62134,PASSABLE,ELKR,CWF,2021-01-01,based on assessment comments (and imagery review where required)
62135,PASSABLE,ELKR,CWF,2021-01-01,based on assessment comments (and imagery review where required)
62136,PASSABLE,ELKR,CWF,2021-01-01,based on assessment comments (and imagery review where required)
62138,PASSABLE,ELKR,CWF,2021-01-01,based on assessment comments (and imagery review where required)
62139,PASSABLE,ELKR,CWF,2021-01-01,based on assessment comments (and imagery review where required)
62140,PASSABLE,ELKR,CWF,2021-01-01,based on assessment comments (and imagery review where required)
62141,PASSABLE,ELKR,CWF,2021-01-01,based on assessment comments (and imagery review where required)
62142,PASSABLE,ELKR,CWF,2021-01-01,based on assessment comments (and imagery review where required)
62143,PASSABLE,ELKR,CWF,2021-01-01,based on assessment comments (and imagery review where required)
62144,PASSABLE,ELKR,CWF,2021-01-01,based on assessment comments (and imagery review where required)
62145,PASSABLE,ELKR,CWF,2021-01-01,based on assessment comments (and imagery review where required)
62146,BARRIER,ELKR,CWF,2021-01-01,based on assessment comments (and imagery review where required)
62147,PASSABLE,ELKR,CWF,2021-01-01,based on assessment comments (and imagery review where required)
62159,PASSABLE,ELKR,CWF,2021-01-01,NJO - Flag for review based on assessment comments (and imagery review where required)
62172,PASSABLE,ELKR,CWF,2021-01-01,based on assessment comments (and imagery review where required)
62173,PASSABLE,ELKR,CWF,2021-01-01,based on assessment comments (and imagery review where required)
62176,PASSABLE,ELKR,CWF,2021-01-01,based on assessment comments (and imagery review where required)
62177,PASSABLE,ELKR,CWF,2021-01-01,based on assessment comments (and imagery review where required)
62183,PASSABLE,ELKR,CWF,2021-01-01,based on assessment comments (and imagery review where required)
62289,BARRIER,ELKR,CWF,2021-01-01,based on assessment comments (and imagery review where required)
62290,PASSABLE,ELKR,CWF,2021-01-01,based on assessment comments (and imagery review where required)
62291,PASSABLE,ELKR,CWF,2021-01-01,based on assessment comments (and imagery review where required)
62294,PASSABLE,ELKR,CWF,2021-01-01,NJO - Flag for review based on assessment comments (and imagery review where required)
62412,PASSABLE,ELKR,CWF,2021-01-01,based on assessment comments (and imagery review where required)
62417,BARRIER,ELKR,CWF,2021-01-01,based on assessment comments (and imagery review where required)
62419,PASSABLE,ELKR,CWF,2021-01-01,based on assessment comments (and imagery review where required)
62424,PASSABLE,ELKR,CWF,2021-01-01,based on assessment comments (and imagery review where required)
62431,PASSABLE,ELKR,CWF,2021-01-01,based on assessment comments (and imagery review where required)
62433,PASSABLE,ELKR,CWF,2021-01-01,based on assessment comments (and imagery review where required)
62435,BARRIER,ELKR,CWF,2021-01-01,based on assessment comments (and imagery review where required)
62484,PASSABLE,ELKR,CWF,2021-01-01,based on assessment comments (and imagery review where required)
62501,PASSABLE,ELKR,CWF,2021-01-01,based on assessment comments (and imagery review where required)
62502,PASSABLE,ELKR,CWF,2021-01-01,based on assessment comments (and imagery review where required)
62503,PASSABLE,ELKR,CWF,2021-01-01,based on assessment comments (and imagery review where required)
62523,PASSABLE,ELKR,CWF,2021-01-01,based on assessment comments (and imagery review where required)
102966,PASSABLE,ELKR,CWF,2021-01-01,based on assessment comments (and imagery review where required)
102968,PASSABLE,ELKR,CWF,2021-01-01,based on assessment comments (and imagery review where required)
102970,PASSABLE,ELKR,CWF,2021-01-01,based on assessment comments (and imagery review where required)
102974,PASSABLE,ELKR,CWF,2021-01-01,based on assessment comments (and imagery review where required)
102986,PASSABLE,ELKR,CWF,2021-01-01,based on assessment comments (and imagery review where required)
102987,PASSABLE,ELKR,CWF,2021-01-01,based on assessment comments (and imagery review where required)
103001,PASSABLE,ELKR,CWF,2021-01-01,based on assessment comments (and imagery review where required)
103003,PASSABLE,ELKR,CWF,2021-01-01,based on assessment comments (and imagery review where required)
103015,PASSABLE,ELKR,CWF,2021-01-01,based on assessment comments (and imagery review where required)
103019,PASSABLE,ELKR,CWF,2021-01-01,based on assessment comments (and imagery review where required)
103025,PASSABLE,ELKR,CWF,2021-01-01,based on assessment comments (and imagery review where required)
103047,PASSABLE,ELKR,CWF,2021-01-01,based on assessment comments (and imagery review where required)
103051,PASSABLE,ELKR,CWF,2021-01-01,based on assessment comments (and imagery review where required)
103057,BARRIER,ELKR,CWF,2021-01-01,based on assessment comments (and imagery review where required)
103058,BARRIER,ELKR,CWF,2021-01-01,based on assessment comments (and imagery review where required)
112320,PASSABLE,ELKR,CWF,2021-01-01,based on assessment comments (and imagery review where required)
112321,PASSABLE,ELKR,CWF,2021-01-01,based on assessment comments (and imagery review where required)
112323,PASSABLE,ELKR,CWF,2021-01-01,based on assessment comments (and imagery review where required)
112326,PASSABLE,ELKR,CWF,2021-01-01,based on assessment comments (and imagery review where required)
112327,PASSABLE,ELKR,CWF,2021-01-01,based on assessment comments (and imagery review where required)
112330,PASSABLE,ELKR,CWF,2021-01-01,NJO - based on assessment comments (and imagery review where required)
112332,PASSABLE,ELKR,CWF,2021-01-01,based on assessment comments (and imagery review where required)
112337,PASSABLE,ELKR,CWF,2021-01-01,based on assessment comments (and imagery review where required)
112342,PASSABLE,ELKR,CWF,2021-01-01,NJO - based on assessment comments (and imagery review where required)
6531,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
6532,BARRIER,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
6533,BARRIER,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
57096,BARRIER,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
57099,BARRIER,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
57100,BARRIER,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
57103,BARRIER,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
57118,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
57129,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
57130,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
57134,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
57142,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
57144,BARRIER,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
57153,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
57154,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
57157,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
57159,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
57160,BARRIER,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
57163,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
57177,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
57181,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
57183,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
57191,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
57196,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
57198,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
57199,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
57201,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
57202,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
57205,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
57206,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
57209,BARRIER,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
57225,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
57226,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
57230,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
57231,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
57236,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
57237,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
57239,BARRIER,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
57242,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
57243,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
57252,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
57257,BARRIER,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
57259,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
57261,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
57264,BARRIER,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
57267,BARRIER,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
57270,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
57274,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
57275,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
57276,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
57280,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
57281,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
57294,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
57301,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
57303,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
57308,BARRIER,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
57311,BARRIER,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
57314,BARRIER,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
57315,BARRIER,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
57321,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
57340,BARRIER,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
57347,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
57348,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
57349,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
57352,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
57353,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
57357,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
57358,BARRIER,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
57360,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
57361,BARRIER,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
57362,BARRIER,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
57364,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
57366,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
57369,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
57370,BARRIER,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
57371,BARRIER,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
57372,BARRIER,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
57373,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
57375,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
57377,BARRIER,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
57384,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
57389,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
57391,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
57397,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
57400,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
57402,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
57404,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
57407,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
57415,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
57416,BARRIER,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
57420,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
57434,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
57446,BARRIER,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
57447,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
57451,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
57453,BARRIER,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
57454,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
57457,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
57459,POTENTIAL,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
57463,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
57464,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
57466,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
57469,BARRIER,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
57477,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
57479,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
57480,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
57483,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
57495,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
57496,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
57497,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
57502,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
57503,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
57504,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
57510,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
57514,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
57515,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
57516,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
57517,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
57522,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
57523,PASSABLE,HORS,NMW,2021-01-01,based on assessment comments (and imagery review where required)
57524,PASSABLE,HORS,NMW,2021-01-01,based on assessment comments (and imagery review where required)
57526,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
57532,BARRIER,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
57540,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
57541,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
57542,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
57547,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
57548,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
57551,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
57554,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
57557,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
57558,POTENTIAL,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
57559,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
57560,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
57561,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
57565,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
57570,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
57571,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
57576,BARRIER,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
57578,BARRIER,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
57580,BARRIER,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
57588,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
