modelled_crossing_id,structure,watershed_group_code,reviewer_name,review_date,source,notes
15301002,FORD,NAZR,KK,2022-02-01,Bing/Google/ESRI imagery,no visible structure
15300928,NONE,NAZR,KK,2022-02-01,Bing/Google/ESRI imagery,no visible road
21900995,NONE,UCHR,KK,2022-02-01,Bing/Google/ESRI imagery,no visible crossing
15300927,NONE,NAZR,KK,2022-02-01,Bing/Google/ESRI imagery,no visible road
21901086,FORD,UCHR,KK,2022-02-01,Bing/Google/ESRI imagery,no visible structure
21900744,NONE,UCHR,KK,2022-02-01,Bing/Google/ESRI imagery,no visible road
21900113,NONE,UCHR,KK,2022-02-01,Bing/Google/ESRI imagery,no visible road
21900157,NONE,UCHR,KK,2022-02-01,Bing/Google/ESRI imagery,no visible stream
21900300,NONE,UCHR,KK,2022-02-01,Bing/Google/ESRI imagery,no visible stream
21900301,NONE,UCHR,KK,2022-02-01,Bing/Google/ESRI imagery,no visible stream
21900351,NONE,UCHR,KK,2022-02-01,Bing/Google/ESRI imagery,no visible road
21900870,NONE,UCHR,KK,2022-02-01,Bing/Google/ESRI imagery,no visible stream
21900416,NONE,UCHR,KK,2022-02-01,Bing/Google/ESRI imagery,no visible stream
21900876,NONE,UCHR,KK,2022-02-01,Bing/Google/ESRI imagery,no visible road
21901091,FORD,UCHR,KK,2022-02-01,Bing/Google/ESRI imagery,no visible structure
21900646,NONE,UCHR,KK,2022-02-01,Bing/Google/ESRI imagery,no visible road
21901250,FORD,UCHR,KK,2022-02-01,Bing/Google/ESRI imagery,no visible structure
21901280,NONE,UCHR,KK,2022-02-01,Bing/Google/ESRI imagery,no visible stream
21901281,NONE,UCHR,KK,2022-02-01,Bing/Google/ESRI imagery,no visible stream
21901350,OBS,UCHR,KK,2022-02-01,Bing/Google/ESRI imagery,to check - possible bridge
21901612,FORD,UCHR,KK,2022-02-01,Bing/Google/ESRI imagery,no visible structure
21902009,NONE,UCHR,KK,2022-02-01,Bing/Google/ESRI imagery,no visible stream
15300878,NONE,NAZR,KK,2022-02-01,Bing/Google/ESRI imagery,no visible crossing
15300877,NONE,NAZR,KK,2022-02-01,Bing/Google/ESRI imagery,no visible crossing
15300441,NONE,NAZR,KK,2022-02-01,Bing/Google/ESRI imagery,no visible road
15302731,NONE,NAZR,KK,2022-02-01,Bing/Google/ESRI imagery,no visible road
15300819,FORD,NAZR,KK,2022-02-01,Bing/Google/ESRI imagery,no visible structure
21901283,NONE,UCHR,KK,2022-02-01,Bing/Google/ESRI imagery,no visible stream
15300527,NONE,NAZR,KK,2022-02-01,Bing/Google/ESRI imagery,no visible road
15302440,NONE,NAZR,KK,2022-02-01,Bing/Google/ESRI imagery,no visible road
15301520,FORD,NAZR,KK,2022-02-01,Bing/Google/ESRI imagery,no visible structure
15300440,NONE,NAZR,KK,2022-02-01,Bing/Google/ESRI imagery,no visible crossing
15300084,NONE,NAZR,KK,2022-02-01,Bing/Google/ESRI imagery,no visible crossing
15300117,NONE,NAZR,KK,2022-02-01,Bing/Google/ESRI imagery,no visible road
15300413,NONE,NAZR,KK,2022-02-01,Bing/Google/ESRI imagery,no visible road
21901118,NONE,UCHR,KK,2022-02-01,Bing/Google/ESRI imagery,no visible crossing
21900846,OBS,UCHR,KK,2022-02-01,Bing/Google/ESRI imagery,to check - possible bridge
15300285,OBS,NAZR,KK,2022-02-01,Bing/Google/ESRI imagery,to check - probable bridge
15300124,NONE,NAZR,KK,2022-02-01,Bing/Google/ESRI imagery,no visible road
15300131,NONE,NAZR,KK,2022-02-01,Bing/Google/ESRI imagery,no visible road
15300568,NONE,NAZR,KK,2022-02-01,Bing/Google/ESRI imagery,no visible road
15301050,OBS,NAZR,KK,2022-02-01,Bing/Google/ESRI imagery,to check - possible bridge
15300134,NONE,NAZR,KK,2022-02-01,Bing/Google/ESRI imagery,no visible road
15301138,NONE,NAZR,KK,2022-02-01,Bing/Google/ESRI imagery,no visible crossing
15301602,OBS,NAZR,KK,2022-02-01,Bing/Google/ESRI imagery,to check - probable bridge
15300177,FORD,NAZR,KK,2022-02-01,Bing/Google/ESRI imagery,no visible structure
15301603,OBS,NAZR,KK,2022-02-01,Bing/Google/ESRI imagery,
15300205,FORD,NAZR,KK,2022-02-01,Bing/Google/ESRI imagery,no visible structure
15300269,NONE,NAZR,KK,2022-02-01,Bing/Google/ESRI imagery,no visible road
15300327,OBS,NAZR,KK,2022-02-01,Bing/Google/ESRI imagery,to check - possible bridge
15300383,FORD,NAZR,KK,2022-02-01,Bing/Google/ESRI imagery,no visible structure
15300539,NONE,NAZR,KK,2022-02-01,Bing/Google/ESRI imagery,no visible road
21900483,NONE,UCHR,KK,2022-02-01,Bing/Google/ESRI imagery,no visible road
15302553,NONE,NAZR,KK,2022-02-01,Bing/Google/ESRI imagery,no visible stream
15300622,OBS,NAZR,KK,2022-02-01,Bing/Google/ESRI imagery,to check - probable bridge
15300968,NONE,NAZR,KK,2022-02-01,Bing/Google/ESRI imagery,no visible crossing
15300621,OBS,NAZR,KK,2022-02-01,Bing/Google/ESRI imagery,to check - possible bridge
15300584,NONE,NAZR,KK,2022-02-01,Bing/Google/ESRI imagery,no visible road
15300087,NONE,NAZR,KK,2022-02-01,Bing/Google/ESRI imagery,no visible crossing
21901349,NONE,UCHR,KK,2022-02-01,Bing/Google/ESRI imagery,no visible road
21901066,FORD,UCHR,KK,2022-02-01,Bing/Google/ESRI imagery,no visible structure
15302120,NONE,NAZR,KK,2022-02-01,Bing/Google/ESRI imagery,no visible road
15302302,FORD,NAZR,KK,2022-02-01,Bing/Google/ESRI imagery,no visible structure
21901036,NONE,UCHR,KK,2022-02-01,Bing/Google/ESRI imagery,no visible crossing
24716691,FORD,NAZR,KK,2022-02-01,Bing/Google/ESRI imagery,no visible structure
10003312,OBS,LCHR,KK,2022-02-01,Bing/Google/ESRI imagery,
21900209,NONE,UCHR,KK,2022-02-01,Bing/Google/ESRI imagery,no visible crossing
15302003,OBS,NAZR,KK,2022-02-01,Bing/Google/ESRI imagery,to check - probable bridge
15301835,OBS,NAZR,KK,2022-02-01,Bing/Google/ESRI imagery,
21900431,FORD,UCHR,KK,2022-02-01,Bing/Google/ESRI imagery,no visible structure
15300480,FORD,NAZR,KK,2022-02-01,Bing/Google/ESRI imagery,no visible structure
15301842,OBS,NAZR,KK,2022-02-01,Bing/Google/ESRI imagery,
21900662,NONE,UCHR,KK,2022-02-01,Bing/Google/ESRI imagery,no visible road
15300974,FORD,NAZR,KK,2022-02-01,Bing/Google/ESRI imagery,no visible structure
15300608,NONE,NAZR,KK,2022-02-01,Bing/Google/ESRI imagery,no visible road
15302776,NONE,NAZR,KK,2022-02-01,Bing/Google/ESRI imagery,no visible road
15300762,OBS,NAZR,KK,2022-02-01,Bing/Google/ESRI imagery,to check - possible bridge
15300793,NONE,NAZR,KK,2022-02-01,Bing/Google/ESRI imagery,no visible road
21901774,FORD,UCHR,KK,2022-02-01,Bing/Google/ESRI imagery,no visible structure
21901597,OBS,UCHR,KK,2022-02-01,Bing/Google/ESRI imagery,
21900167,OBS,UCHR,KK,2022-02-01,Bing/Google/ESRI imagery,
15300100,OBS,NAZR,KK,2022-02-01,Bing/Google/ESRI imagery,
15302510,OBS,NAZR,KK,2022-02-01,Bing/Google/ESRI imagery,to check - possible bridge
15300835,NONE,NAZR,KK,2022-02-01,Bing/Google/ESRI imagery,no visible road
21900159,NONE,UCHR,KK,2022-02-01,Bing/Google/ESRI imagery,no visible crossing
21900736,NONE,UCHR,KK,2022-02-01,Bing/Google/ESRI imagery,no visible road
15301965,FORD,NAZR,KK,2022-02-01,Bing/Google/ESRI imagery,no visible structure
21901476,NONE,UCHR,KK,2022-02-01,Bing/Google/ESRI imagery,no visible road
15301580,FORD,NAZR,KK,2022-02-01,Bing/Google/ESRI imagery,no visible structure
24745225,NONE,MESI,KK,2022-02-01,Bing/Google/ESRI imagery,no visible road
24745227,NONE,MESI,KK,2022-02-01,Bing/Google/ESRI imagery,no visible road
24745226,NONE,MESI,KK,2022-02-01,Bing/Google/ESRI imagery,no visible road
21900299,NONE,UCHR,KK,2022-02-01,Bing/Google/ESRI imagery,no visible crossing
15302513,FORD,NAZR,KK,2022-02-01,Bing/Google/ESRI imagery,no visible structure
15302613,OBS,NAZR,KK,2022-02-01,Bing/Google/ESRI imagery,to check - probable bridge
24729578,NONE,LCHR,KK,2022-02-01,Bing/Google/ESRI imagery,mapping error no crossing
24716689,OBS,NAZR,KK,2022-02-01,Bing/Google/ESRI imagery,
15300744,FORD,NAZR,KK,2022-02-01,Bing/Google/ESRI imagery,no visible structure
10002535,OBS,LCHR,KK,2022-02-01,Bing/Google/ESRI imagery,to check - possible bridge
21900063,FORD,UCHR,KK,2022-02-01,Bing/Google/ESRI imagery,no visible structure
21900199,NONE,UCHR,KK,2022-02-01,Bing/Google/ESRI imagery,no visible crossing
21900035,OBS,UCHR,KK,2022-02-01,Bing/Google/ESRI imagery,
15300782,NONE,NAZR,KK,2022-02-01,Bing/Google/ESRI imagery,no visible crossing
15300742,NONE,NAZR,KK,2022-02-01,Bing/Google/ESRI imagery,no visible road
15300629,FORD,NAZR,KK,2022-02-01,Bing/Google/ESRI imagery,no visible structure
6200040,NONE,GUIC,KK,2022-02-01,Bing/Google/ESRI imagery,no visible stream
15302801,OBS,NAZR,KK,2022-02-01,Bing/Google/ESRI imagery,to check - possible bridge
21901178,FORD,UCHR,KK,2022-02-01,Bing/Google/ESRI imagery,no visible structure
6200042,NONE,GUIC,KK,2022-02-01,Bing/Google/ESRI imagery,no visible stream
6200043,NONE,GUIC,KK,2022-02-01,Bing/Google/ESRI imagery,no visible stream
21900910,NONE,UCHR,KK,2022-02-01,Bing/Google/ESRI imagery,no visible stream
15302777,NONE,NAZR,KK,2022-02-01,Bing/Google/ESRI imagery,no visible road
15302121,NONE,NAZR,KK,2022-02-01,Bing/Google/ESRI imagery,no visible crossing
15300871,OBS,NAZR,KK,2022-02-01,Bing/Google/ESRI imagery,to check - possible bridge
15301377,FORD,NAZR,KK,2022-02-01,Bing/Google/ESRI imagery,no visible structure
15301282,NONE,NAZR,KK,2022-02-01,Bing/Google/ESRI imagery,no visible stream
15301255,NONE,NAZR,KK,2022-02-01,Bing/Google/ESRI imagery,no visible stream
15301254,NONE,NAZR,KK,2022-02-01,Bing/Google/ESRI imagery,no visible road
15301253,NONE,NAZR,KK,2022-02-01,Bing/Google/ESRI imagery,no visible road
15301226,NONE,NAZR,KK,2022-02-01,Bing/Google/ESRI imagery,no visible stream
15301155,NONE,NAZR,KK,2022-02-01,Bing/Google/ESRI imagery,no visible crossing
15301813,OBS,NAZR,KK,2022-02-01,Bing/Google/ESRI imagery,
10301622,OBS,LFRA,KK,2022-02-10,Bing/Google/ESRI imagery,
10301701,NONE,LFRA,KK,2022-02-10,Bing/Google/ESRI imagery,stream mapping error
10301700,NONE,LFRA,KK,2022-02-10,Bing/Google/ESRI imagery,stream mapping error
10301610,OBS,LFRA,KK,2022-02-10,Bing/Google/ESRI imagery,
10300197,OBS,LFRA,KK,2022-02-10,Bing/Google/ESRI imagery,
10300275,OBS,LFRA,KK,2022-02-10,Bing/Google/ESRI imagery,to check - possible bridge
19000012,OBS,SQAM,KK,2022-02-10,Bing/Google/ESRI imagery,
10300048,OBS,LFRA,KK,2022-02-10,Bing/Google/ESRI imagery,to check - possible bridge
10301273,OBS,LFRA,KK,2022-02-10,Bing/Google/ESRI imagery,
10301257,OBS,LFRA,KK,2022-02-10,Bing/Google/ESRI imagery,
10301242,OBS,LFRA,KK,2022-02-10,Bing/Google/ESRI imagery,to check - probable bridge
10301421,OBS,LFRA,KK,2022-02-10,Bing/Google/ESRI imagery,
10300579,OBS,LFRA,KK,2022-02-10,Bing/Google/ESRI imagery,
10301137,OBS,LFRA,KK,2022-02-10,Bing/Google/ESRI imagery,to check - possible bridge
10300128,OBS,LFRA,KK,2022-02-10,Bing/Google/ESRI imagery,
10300480,OBS,LFRA,KK,2022-02-10,Bing/Google/ESRI imagery,
10300471,OBS,LFRA,KK,2022-02-10,Bing/Google/ESRI imagery,
10300448,OBS,LFRA,KK,2022-02-10,Bing/Google/ESRI imagery,
10300106,OBS,LFRA,KK,2022-02-10,Bing/Google/ESRI imagery,
10302843,OBS,LFRA,KK,2022-02-10,Bing/Google/ESRI imagery,
19000008,NONE,SQAM,KK,2022-02-10,Bing/Google/ESRI imagery,stream mapping error
10302395,OBS,LFRA,KK,2022-02-10,Bing/Google/ESRI imagery,
10300030,OBS,LFRA,KK,2022-02-10,Bing/Google/ESRI imagery,
10300433,OBS,LFRA,KK,2022-02-10,Bing/Google/ESRI imagery,to check - probable bridge
10300428,OBS,LFRA,KK,2022-02-10,Bing/Google/ESRI imagery,to check - possible bridge
10301360,OBS,LFRA,KK,2022-02-10,Bing/Google/ESRI imagery,
10301072,OBS,LFRA,KK,2022-02-10,Bing/Google/ESRI imagery,
10300402,OBS,LFRA,KK,2022-02-10,Bing/Google/ESRI imagery,
10301928,OBS,LFRA,KK,2022-02-10,Bing/Google/ESRI imagery,to check - probable bridge
10303258,OBS,LFRA,KK,2022-02-10,Bing/Google/ESRI imagery,to check - possible bridge
10300389,OBS,LFRA,KK,2022-02-10,Bing/Google/ESRI imagery,
10301334,OBS,LFRA,KK,2022-02-10,Bing/Google/ESRI imagery,to check - probable bridge
10300319,OBS,LFRA,KK,2022-02-10,Bing/Google/ESRI imagery,
24712649,OBS,LFRA,KK,2022-02-11,Bing/Google/ESRI imagery,to check - possible bridge
2800054,OBS,CHWK,KK,2022-02-11,Bing/Google/ESRI imagery,to check - probable bridge
24727909,OBS,CHWK,KK,2022-02-11,Bing/Google/ESRI imagery,
24727904,NONE,CHWK,KK,2022-02-11,Bing/Google/ESRI imagery,no visible stream
10304215,NONE,LFRA,KK,2022-02-11,Bing/Google/ESRI imagery,no visible crossing
10303526,NONE,LFRA,KK,2022-02-11,Bing/Google/ESRI imagery,no visible road
10303158,OBS,LFRA,KK,2022-02-11,Bing/Google/ESRI imagery,to check - possible bridge
10300813,OBS,LFRA,KK,2022-02-11,Bing/Google/ESRI imagery,
10300611,OBS,LFRA,KK,2022-02-11,Bing/Google/ESRI imagery,to check - possible bridge
10301740,NONE,LFRA,KK,2022-02-11,Bing/Google/ESRI imagery,no visible crossing
10300730,OBS,LFRA,KK,2022-02-11,Bing/Google/ESRI imagery,to check - possible bridge
10302079,OBS,LFRA,KK,2022-02-11,Bing/Google/ESRI imagery,mapping error - bridge on secondary road
10302821,OBS,LFRA,KK,2022-02-11,Bing/Google/ESRI imagery,
24745930,OBS,SIML,KK,2022-02-11,Bing/Google/ESRI imagery,
10300555,OBS,LFRA,KK,2022-02-11,Bing/Google/ESRI imagery,
10302078,OBS,LFRA,KK,2022-02-11,Bing/Google/ESRI imagery,to check - probable bridge
10300729,OBS,LFRA,KK,2022-02-11,Bing/Google/ESRI imagery,to check - possible bridge
2800709,OBS,CHWK,KK,2022-02-11,Bing/Google/ESRI imagery,to check - probable bridge
10304196,NONE,LFRA,KK,2022-02-11,Bing/Google/ESRI imagery,no visible crossing
2800229,OBS,CHWK,KK,2022-02-11,Bing/Google/ESRI imagery,
2800092,OBS,CHWK,KK,2022-02-11,Bing/Google/ESRI imagery,
10304228,NONE,LFRA,KK,2022-02-11,Bing/Google/ESRI imagery,no visible crossing
2801164,OBS,CHWK,KK,2022-02-11,Bing/Google/ESRI imagery,
2800224,OBS,CHWK,KK,2022-02-11,Bing/Google/ESRI imagery,
10301348,OBS,LFRA,KK,2022-02-11,Bing/Google/ESRI imagery,to check - possible bridge
19000175,NONE,SQAM,KK,2022-02-24,Bing/Google/ESRI imagery,no visible crossing
24735529,OBS,SQAM,KK,2022-02-24,Bing/Google/ESRI imagery,to check - possible bridge
19005076,NONE,SQAM,KK,2022-02-24,Bing/Google/ESRI imagery,no visible crossing
19004076,OBS,SQAM,KK,2022-02-24,Bing/Google/ESRI imagery,to check - possible bridge
19003900,OBS,SQAM,KK,2022-02-24,Bing/Google/ESRI imagery,to check - probable bridge
19003754,OBS,SQAM,KK,2022-02-24,Bing/Google/ESRI imagery,
19004444,OBS,SQAM,KK,2022-02-24,Bing/Google/ESRI imagery,to check - possible bridge
19005025,OBS,SQAM,KK,2022-02-24,Bing/Google/ESRI imagery,to check - probable bridge
19004276,NONE,SQAM,KK,2022-02-24,Bing/Google/ESRI imagery,no visible road
19003652,OBS,SQAM,KK,2022-02-24,Bing/Google/ESRI imagery,
19003631,NONE,SQAM,KK,2022-02-24,Bing/Google/ESRI imagery,no visible crossing
19003535,OBS,SQAM,KK,2022-02-24,Bing/Google/ESRI imagery,
19002208,NONE,SQAM,KK,2022-02-24,Bing/Google/ESRI imagery,no visible road
19002700,NONE,SQAM,KK,2022-02-24,Bing/Google/ESRI imagery,no visible crossing
19001685,OBS,SQAM,KK,2022-02-24,Bing/Google/ESRI imagery,to check - possible bridge
19000646,OBS,SQAM,KK,2022-02-24,Bing/Google/ESRI imagery,
19001166,NONE,SQAM,KK,2022-02-24,Bing/Google/ESRI imagery,no visible crossing
19000989,NONE,SQAM,KK,2022-02-24,Bing/Google/ESRI imagery,no visible crossing
19000692,FORD,SQAM,KK,2022-02-24,Bing/Google/ESRI imagery,no visible structure
19000951,OBS,SQAM,KK,2022-02-24,Bing/Google/ESRI imagery,
19000747,OBS,SQAM,KK,2022-02-24,Bing/Google/ESRI imagery,to check - possible bridge
19000635,FORD,SQAM,KK,2022-02-24,Bing/Google/ESRI imagery,no visible structure
19002774,FORD,SQAM,KK,2022-02-24,Bing/Google/ESRI imagery,no visible structure
19000868,OBS,SQAM,KK,2022-02-24,Bing/Google/ESRI imagery,to check - probable bridge
19000837,OBS,SQAM,KK,2022-02-24,Bing/Google/ESRI imagery,to check - possible bridge
19001260,NONE,SQAM,KK,2022-02-24,Bing/Google/ESRI imagery,no visible crossing
19002267,OBS,SQAM,KK,2022-02-24,Bing/Google/ESRI imagery,
19001411,NONE,SQAM,KK,2022-02-24,Bing/Google/ESRI imagery,no visible road
6301656,NONE,HARR,KK,2022-02-24,Bing/Google/ESRI imagery,no visible crossing
10302615,NONE,LFRA,KK,2022-02-24,Bing/Google/ESRI imagery,no visible crossing
10303860,NONE,LFRA,KK,2022-02-24,Bing/Google/ESRI imagery,no visible crossing
24707429,NONE,FRCN,KK,2022-02-24,Bing/Google/ESRI imagery,no visible crossing
20500531,OBS,THOM,KK,2022-02-24,Bing/Google/ESRI imagery,to check - possible bridge
5500706,NONE,FRCN,KK,2022-02-24,Bing/Google/ESRI imagery,no visible crossing
10305238,OBS,LFRA,KK,2022-02-24,Bing/Google/ESRI imagery,
10302638,OBS,LFRA,KK,2022-02-24,Bing/Google/ESRI imagery,to check - probable bridge
5502791,OBS,FRCN,KK,2022-02-24,Bing/Google/ESRI imagery,
24707417,OBS,FRCN,KK,2022-02-24,Bing/Google/ESRI imagery,to check - probable bridge
5505224,OBS,FRCN,KK,2022-02-24,Bing/Google/ESRI imagery,to check - possible bridge
24733153,NONE,FRCN,KK,2022-02-24,Bing/Google/ESRI imagery,no visible crossing
5506223,OBS,FRCN,KK,2022-02-24,Bing/Google/ESRI imagery,to check - possible bridge
10303935,NONE,LFRA,KK,2022-02-24,Bing/Google/ESRI imagery,no visible crossing
24730799,OBS,LFRA,KK,2022-02-24,Bing/Google/ESRI imagery,
10303361,NONE,LFRA,KK,2022-02-24,Bing/Google/ESRI imagery,no visible crossing
10301211,OBS,LFRA,KK,2022-02-24,Bing/Google/ESRI imagery,
10302942,NONE,LFRA,KK,2022-02-24,Bing/Google/ESRI imagery,no visible road
10303007,NONE,LFRA,KK,2022-02-24,Bing/Google/ESRI imagery,no visible crossing
10303051,NONE,LFRA,KK,2022-02-24,Bing/Google/ESRI imagery,no visible crossing
10303062,NONE,LFRA,KK,2022-02-24,Bing/Google/ESRI imagery,
10303806,NONE,LFRA,KK,2022-02-24,Bing/Google/ESRI imagery,no visible road
10304363,OBS,LFRA,KK,2022-02-24,Bing/Google/ESRI imagery,
10304399,NONE,LFRA,KK,2022-02-24,Bing/Google/ESRI imagery,no visible road
10303904,NONE,LFRA,KK,2022-02-24,Bing/Google/ESRI imagery,no visible crossing
10303463,NONE,LFRA,KK,2022-02-24,Bing/Google/ESRI imagery,no visible crossing
10303920,NONE,LFRA,KK,2022-02-24,Bing/Google/ESRI imagery,no visible crossing
10305405,OBS,LFRA,KK,2022-02-24,Bing/Google/ESRI imagery,
10304811,FORD,LFRA,KK,2022-02-24,Bing/Google/ESRI imagery,no visible structure
10305441,OBS,LFRA,KK,2022-02-24,Bing/Google/ESRI imagery,
24730876,OBS,LFRA,KK,2022-02-24,Bing/Google/ESRI imagery,to check - possible bridge
6303170,OBS,HARR,KK,2022-02-24,Bing/Google/ESRI imagery,
10305220,OBS,LFRA,KK,2022-02-24,Bing/Google/ESRI imagery,to check - possible bridge
10305227,OBS,LFRA,KK,2022-02-24,Bing/Google/ESRI imagery,
10304730,NONE,LFRA,KK,2022-02-24,Bing/Google/ESRI imagery,no visible crossing
10305353,OBS,LFRA,KK,2022-02-24,Bing/Google/ESRI imagery,
24733690,FORD,FRCN,KK,2022-02-24,Bing/Google/ESRI imagery,no visible structure
24733688,OBS,FRCN,KK,2022-02-24,Bing/Google/ESRI imagery,to check - possible bridge
5503979,NONE,FRCN,KK,2022-02-24,Bing/Google/ESRI imagery,"mapping error, no crossing"
5503267,OBS,FRCN,KK,2022-02-24,Bing/Google/ESRI imagery,to check - possible bridge
5501909,NONE,FRCN,KK,2022-02-24,Bing/Google/ESRI imagery,no visible road
5500763,NONE,FRCN,KK,2022-02-24,Bing/Google/ESRI imagery,no visible crossing
24735641,OBS,SQAM,KK,2022-02-24,Bing/Google/ESRI imagery,
19004849,OBS,SQAM,KK,2022-02-24,Bing/Google/ESRI imagery,to check - possible bridge
19000288,OBS,SQAM,KK,2022-02-24,Bing/Google/ESRI imagery,to check - possible bridge
19000193,NONE,SQAM,KK,2022-02-24,Bing/Google/ESRI imagery,no visible crossing
19000174,OBS,SQAM,KK,2022-02-24,Bing/Google/ESRI imagery,
19000153,OBS,SQAM,KK,2022-02-24,Bing/Google/ESRI imagery,
19000150,OBS,SQAM,KK,2022-02-24,Bing/Google/ESRI imagery,
19000140,OBS,SQAM,KK,2022-02-24,Bing/Google/ESRI imagery,to check - possible bridge
19000083,OBS,SQAM,KK,2022-02-24,Bing/Google/ESRI imagery,
19000078,OBS,SQAM,KK,2022-02-24,Bing/Google/ESRI imagery,
24730800,NONE,LFRA,KK,2022-02-24,Bing/Google/ESRI imagery,no visible road
19000076,OBS,SQAM,KK,2022-02-24,Bing/Google/ESRI imagery,
19000065,OBS,SQAM,KK,2022-02-24,Bing/Google/ESRI imagery,
5503435,OBS,FRCN,KK,2022-02-24,Bing/Google/ESRI imagery,to check - possible bridge
803262,NONE,BBAR,KK,2022-02-25,Bing/Google/ESRI imagery,no visible road
3502194,NONE,COTR,KK,2022-02-25,Bing/Google/ESRI imagery,no visible road
21501252,FORD,TWAC,KK,2022-02-25,Bing/Google/ESRI imagery,no visible crossing structure
19703478,NONE,TABR,KK,2022-02-25,Bing/Google/ESRI imagery,no visible road
13900259,OBS,MORK,KK,2022-02-25,Bing/Google/ESRI imagery,to check - probable bridge
19700486,NONE,TABR,KK,2022-02-25,Bing/Google/ESRI imagery,no visible road
24743286,NONE,ADMS,KK,2022-02-25,Bing/Google/ESRI imagery,no visible crossing
3500769,NONE,COTR,KK,2022-02-25,Bing/Google/ESRI imagery,no visible road
19701734,NONE,TABR,KK,2022-02-25,Bing/Google/ESRI imagery,no visible road
24743242,NONE,ADMS,KK,2022-02-25,Bing/Google/ESRI imagery,no visible road
13300801,NONE,MFRA,KK,2022-02-25,Bing/Google/ESRI imagery,no visible crossing
19703479,NONE,TABR,KK,2022-02-25,Bing/Google/ESRI imagery,no visible road
19703538,NONE,TABR,KK,2022-02-25,Bing/Google/ESRI imagery,no visible crossing
19703616,NONE,TABR,KK,2022-02-25,Bing/Google/ESRI imagery,no visible road
24743243,NONE,BRKS,KK,2022-02-25,Bing/Google/ESRI imagery,mapping error no road
24743282,NONE,BRKS,KK,2022-02-25,Bing/Google/ESRI imagery,no visible crossing
24743287,NONE,BRKS,KK,2022-02-25,Bing/Google/ESRI imagery,no visible crossing
24743289,NONE,BRKS,KK,2022-02-25,Bing/Google/ESRI imagery,no visible crossing
19701683,NONE,TABR,KK,2022-02-25,Bing/Google/ESRI imagery,no visible crossing
24743281,NONE,GRAI,KK,2022-02-25,Bing/Google/ESRI imagery,no visible crossing
24743284,NONE,BRKS,KK,2022-02-25,Bing/Google/ESRI imagery,no visible crossing
24743288,NONE,BRKS,KK,2022-02-25,Bing/Google/ESRI imagery,no visible crossing
20507241,OBS,THOM,KK,2022-02-25,Bing/Google/ESRI imagery,to check - possible bridge
20507135,OBS,THOM,KK,2022-02-25,Bing/Google/ESRI imagery,to check - possible bridge
20507042,NONE,THOM,KK,2022-02-25,Bing/Google/ESRI imagery,no visible road
20504568,NONE,THOM,KK,2022-02-25,Bing/Google/ESRI imagery,no visible crossing
20503355,OBS,THOM,KK,2022-02-25,Bing/Google/ESRI imagery,to check - possible bridge
20504567,NONE,THOM,KK,2022-02-25,Bing/Google/ESRI imagery,no visible crossing
24401506,NONE,WILL,KK,2022-02-25,Bing/Google/ESRI imagery,no visible road
20502048,NONE,THOM,KK,2022-02-25,Bing/Google/ESRI imagery,no visible road
20502596,NONE,THOM,KK,2022-02-25,Bing/Google/ESRI imagery,no visible stream
20502593,NONE,THOM,KK,2022-02-25,Bing/Google/ESRI imagery,no visible stream
20501180,NONE,THOM,KK,2022-02-25,Bing/Google/ESRI imagery,no visible road
20501774,NONE,THOM,KK,2022-02-25,Bing/Google/ESRI imagery,no visible crossing
20501554,NONE,THOM,KK,2022-02-25,Bing/Google/ESRI imagery,no visible road
24743285,NONE,BRKS,KK,2022-02-25,Bing/Google/ESRI imagery,no visible crossing
20501553,NONE,THOM,KK,2022-02-25,Bing/Google/ESRI imagery,no visible road
3501790,NONE,COTR,KK,2022-02-25,Bing/Google/ESRI imagery,no visible road
3502311,NONE,COTR,KK,2022-02-25,Bing/Google/ESRI imagery,no visible crossing
21500988,NONE,TWAC,KK,2022-02-25,Bing/Google/ESRI imagery,no visible crossing
21501737,OBS,TWAC,KK,2022-02-25,Bing/Google/ESRI imagery,to check - possible bridge
21500985,FORD,TWAC,KK,2022-02-25,Bing/Google/ESRI imagery,no visible structure
3505092,OBS,COTR,KK,2022-02-25,Bing/Google/ESRI imagery,
21500565,OBS,TWAC,KK,2022-02-25,Bing/Google/ESRI imagery,to check - possible bridge
802697,NONE,BBAR,KK,2022-02-25,Bing/Google/ESRI imagery,no visible road
3501492,OBS,COTR,KK,2022-02-25,Bing/Google/ESRI imagery,to check - possible bridge
21501026,OBS,TWAC,KK,2022-02-25,Bing/Google/ESRI imagery,to check - possible bridge
1400803,NONE,BONP,KK,2022-03-01,Bing/Google/ESRI imagery,no visible stream
1400668,NONE,BONP,KK,2022-03-01,Bing/Google/ESRI imagery,no crossing
3501145,NONE,COTR,KK,2022-03-01,Bing/Google/ESRI imagery,no visible stream
3500153,NONE,COTR,KK,2022-03-01,Bing/Google/ESRI imagery,no visible stream
1400667,NONE,BONP,KK,2022-03-01,Bing/Google/ESRI imagery,no crossing
1400666,NONE,BONP,KK,2022-03-01,Bing/Google/ESRI imagery,no visible stream
1400660,NONE,BONP,KK,2022-03-01,Bing/Google/ESRI imagery,no visible stream
1400657,NONE,BONP,KK,2022-03-01,Bing/Google/ESRI imagery,no visible stream
1400655,NONE,BONP,KK,2022-03-01,Bing/Google/ESRI imagery,no visible stream
1400654,NONE,BONP,KK,2022-03-01,Bing/Google/ESRI imagery,no visible stream
